id,id_alt,country,continent,geo_group,culture,epoch,group,comment,latitude,longitude,sex,site,site_detail,mt_hg,ychr_hg,ychr_snps,year_from,year_to,date_detail,bp,c14_lab_code,reference_name,reference_link,data_link,c14_sample_tag,c14_layer_tag,full_mt_tag,trusted_tag,avg_coverage,amtdb_version
I20436,none,Armenia,Asia,Sarukhan,Armenia_LBA,Bronze Age,none,none,40.29221,45.130679,M,Armenia_LBA,none,N1b1a5,..,none,1199 calBCE,989 calBCE,1199-989 calBCE (2890±25 BP PSUAMS-11923),2890±25 BP,PSUAMS-11923,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,0.582,v1.010
I20444,none,Armenia,Asia,Sarukhan,Armenia_EIA,Iron Age,none,none,40.29221,45.130679,M,Armenia_EIA,none,T2a1b2b,..,none,788 calBCE,551 calBCE,"788-551 calBCE (2530±20 BP, PSUAMS-11953)",2530±20 BP,PSUAMS-11953,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,1.191,v1.010
I20438,none,Armenia,Asia,Sarukhan,Armenia_LIA_o2,Iron Age,none,none,40.29221,45.130679,F,Armenia_LIA_o2,none,C5c+16234,n/a (female),none,161 calBCE,8 calCE,"161 calBCE - 8 calCE (2065±25 BP, PSUAMS-9010)",2065±25 BP,PSUAMS-9010,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,4.712,v1.010
I20437,none,Armenia,Asia,Sarukhan,Armenia_LIA_o3,Iron Age,none,none,40.29221,45.130679,F,Armenia_LIA_o3,none,T1a9,n/a (female),none,157 calBCE,7 calCE,"157 calBCE - 7 calCE (2065±20 BP, PSUAMS-8417)",2065±20 BP,PSUAMS-8417,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,4.598,v1.010
I20442,none,Armenia,Asia,Sarukhan,Armenia_LIA_o3,Iron Age,none,none,40.29221,45.130679,F,Armenia_LIA_o3,none,N1b1a,n/a (female),none,220 calCE,330 calCE,"220-330 calCE (1790±20 BP, PSUAMS-8548)",1790±20 BP,PSUAMS-8548,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,0.333,v1.010
I19340,none,Armenia,Asia,Karashamb Cemetery,Armenia_MBA,Bronze Age,none,none,40.416667,45.2,M,Armenia_MBA,none,U1a1a1a,..,none,1420 BCE,1250 BCE,1420-1250 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,0.382646,v1.010
I10252,none,Armenia,Asia,"Vardbakh, Yerevan 2 Cave",Armenia_Antiquity,Classical Age,none,none,40.833333,43.916667,F,Armenia_Antiquity,none,U7b,n/a (female),none,100 BCE,300 CE,100 BCE - 300 CE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,6.403861,v1.010
I11699,none,Austria,Europe,"Lower Austria, St. Pölten, Pottenbrunn",Austria_IA_LaTene,Iron Age,none,none,48.241109,15.701654,F,Austria_IA_LaTene,none,H11a2,n/a (female),none,500 BCE,200 BCE,500-200 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,5.192492,v1.010
I11701,none,Austria,Europe,"Lower Austria, St. Pölten, Pottenbrunn",Austria_IA_LaTene,Iron Age,none,none,48.241109,15.701654,M,Austria_IA_LaTene,none,T2b,..,none,500 BCE,200 BCE,500-200 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,5.421026,v1.010
I11708,none,Austria,Europe,"Lower Austria, St. Pölten, Pottenbrunn",Austria_IA_LaTene,Iron Age,none,none,48.241109,15.701654,F,Austria_IA_LaTene,none,U7b,n/a (female),none,500 BCE,200 BCE,500-200 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,4.674159,v1.010
I2483,none,Austria,Europe,Krems-Wachtberg,Austria_Krems1_1,none,none,none,48.41,15.59,M,Austria_Krems1_1,none,U5,..,none,29200 BCE,28600 BCE,29200-28600 BCE,none,none,Teschler Nicola Communications Biology 2020,https://doi.org/10.1038/s42003-020-01372-8,https://www.ebi.ac.uk/ena/browser/view/PRJEB40336,none,none,none,none,1.772,v1.010
I2484,none,Austria,Europe,Krems-Wachtberg,Austria_Krems1_2_twin.I2483,none,none,none,48.41,15.59,M,Austria_Krems1_2_twin.I2483,none,U5,..,none,29200 BCE,28600 BCE,29200-28600 BCE,none,none,Teschler Nicola Communications Biology 2020,https://doi.org/10.1038/s42003-020-01372-8,https://www.ebi.ac.uk/ena/browser/view/PRJEB40336,none,none,none,none,0.282488,v1.010
I2484,none,Austria,Europe,Krems-Wachtberg,Austria_Krems1_2_twin.I2483_noUDG,none,none,none,48.41,15.59,M,Austria_Krems1_2_twin.I2483_noUDG,none,U5,..,none,29200 BCE,28600 BCE,29200-28600 BCE,none,none,Teschler Nicola Communications Biology 2020,https://doi.org/10.1038/s42003-020-01372-8,https://www.ebi.ac.uk/ena/browser/view/PRJEB40336,none,none,none,none,0.411,v1.010
I1577,none,Austria,Europe,Krems-Wachtberg,Austria_KremsWA3,none,none,none,48.41,15.59,M,Austria_KremsWA3,none,U5,..,none,29500 BCE,28500 BCE,29500-28500 BCE,none,none,Fu Nature 2016,https://doi.org/10.1038/nature17993,https://www.ebi.ac.uk/ena/browser/view/PRJEB13123,none,none,none,none,0.216,v1.010
I6913,none,Austria,Europe,Brunn Wolfholz,Austria_N_HG_LBK_o_lc,Paleolithic,none,none,48.120396,16.291722,M,Austria_N_HG_LBK_o_lc,none,U5a1,CT,none,5604 calBCE,5230 calBCE,"5604-5230 calBCE (6460±70 BP, ETH-14827)",6460±70 BP,ETH-14827,Nikitin Scientific Reports 2019,https://doi.org/10.1038/s41598-019-56029-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB33001,none,none,none,none,0.006012,v1.010
I6912,none,Austria,Europe,Brunn Wolfholz,Austria_N_LBK,Neolithic,none,none,48.120396,16.291722,M,Austria_N_LBK,none,J1,BT,none,5500 BCE,4775 BCE,5500-4775 BCE,none,none,Nikitin Scientific Reports 2019,https://doi.org/10.1038/s41598-019-56029-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB33001,none,none,none,none,0.034585,v1.010
I13320,none,Bahamas,North America,Abaco,Bahamas_AbacoIsl_Ceramic,Neolithic,none,none,25.87,-77.19,M,Bahamas_AbacoIsl_Ceramic,none,B2e,..,none,1033 calCE,1159 calCE,"1033-1159 calCE (947±24 BP, OxA-38206)",947±24 BP,OxA-38206,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.338442,v1.010
I14875,none,Bahamas,North America,"Abaco, Bill Johnson's Cave, Lubber's Quarters",Bahamas_AbacoIsl_Ceramic,Neolithic,none,none,26.5,-76.99,M,Bahamas_AbacoIsl_Ceramic,none,B2,..,none,772 calCE,973 calCE,"772-973 calCE (1161±19 BP, OxA-39170)",1161±19 BP,OxA-39170,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.695437,v1.010
I14922,none,Bahamas,North America,"Abaco, Hopetown",Bahamas_AbacoIsl_Ceramic,Neolithic,none,none,26.53,-76.96,F,Bahamas_AbacoIsl_Ceramic,none,B2e,n/a (female),none,893 calCE,994 calCE,"893-994 calCE (1098±14 BP) [R_combine: (1119±19 BP, OxA-39245); (1075±20 BP, PSUAMS-7371)]",1075±20 BP,PSUAMS-7371,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.406589,v1.010
I14923,none,Bahamas,North America,"Abaco, Moore's Island, Prophet's Cave",Bahamas_AbacoIsl_Ceramic,Neolithic,none,none,26.31,-77.55,F,Bahamas_AbacoIsl_Ceramic,none,B2e,n/a (female),none,1305 calCE,1398 calCE,"1305-1398 calCE (609±13 BP, OxA-39239, 40)",none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.999722,v1.010
I13318,none,Bahamas,North America,Crooked Island,Bahamas_CrookedIsl_Ceramic,Neolithic,none,none,22.82,-74.29,M,Bahamas_CrookedIsl_Ceramic,none,C1b,..,none,900 CE,1500 CE,900-1500 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.970289,v1.010
I13319,none,Bahamas,North America,Crooked Island,Bahamas_CrookedIsl_Ceramic,Neolithic,none,none,22.83,-74.32,F,Bahamas_CrookedIsl_Ceramic,none,C1b,n/a (female),none,900 CE,1500 CE,900-1500 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.576257,v1.010
I13321,none,Bahamas,North America,Eleuthera Island,Bahamas_EleutheraIsl_Ceramic,Neolithic,none,none,24.75,-76.2,M,Bahamas_EleutheraIsl_Ceramic,none,C1b2,..,none,900 CE,1500 CE,900-1500 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.538487,v1.010
I13736,none,Bahamas,North America,"Eleuthera, Garden Cave",Bahamas_EleutheraIsl_Ceramic,Neolithic,none,none,25.366574,-76.520014,F,Bahamas_EleutheraIsl_Ceramic,none,C1d1,n/a (female),none,900 CE,1500 CE,900-1500 CE,none,none,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.149217,v1.010
I14878,none,Bahamas,North America,"North Eleuthera, Preacher's Cave",Bahamas_EleutheraIsl_Ceramic,Neolithic,none,none,25.557,-76.696,F,Bahamas_EleutheraIsl_Ceramic,none,B2,n/a (female),none,1047 calCE,1220 calCE,"1047-1220 calCE (890±23 BP, MAMS-39633)",890±23 BP,MAMS-39633,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.920828,v1.010
I14920,none,Bahamas,North America,"Eleuthera, Garden Cave",Bahamas_EleutheraIsl_Ceramic,Neolithic,none,none,25.366574,-76.520014,F,Bahamas_EleutheraIsl_Ceramic,none,C1b,n/a (female),none,992 calCE,1032 calCE,"992-1032 calCE (1025±20 BP, PSUAMS-7369)",1025±20 BP,PSUAMS-7369,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.853233,v1.010
I14921,none,Bahamas,North America,"Eleuthera, Garden Cave",Bahamas_EleutheraIsl_Ceramic,Neolithic,none,none,25.366574,-76.520014,F,Bahamas_EleutheraIsl_Ceramic,none,C1b,n/a (female),none,1229 calCE,1291 calCE,"1229-1291 calCE (745±20 BP, PSUAMS-7370)",745±20 BP,PSUAMS-7370,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.417653,v1.010
I14876,none,Bahamas,North America,"North Eleuthera, Blue Hole",Bahamas_EleutheraIsl_Ceramic,Neolithic,none,none,25.551022,-76.71,M,Bahamas_EleutheraIsl_Ceramic,none,B2,..,none,1278 calCE,1388 calCE,"1278-1388 calCE (675±20 BP, PSUAMS-7368)",675±20 BP,PSUAMS-7368,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.35248,v1.010
I13322,none,Bahamas,North America,Long Island,Bahamas_LongIsl_Ceramic,Neolithic,none,none,23.1,-74.98,F,Bahamas_LongIsl_Ceramic,none,C1d1,n/a (female),none,885 calCE,990 calCE,"885-990 calCE (1127±19 BP, OxA-39169)",1127±19 BP,OxA-39169,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,3.658408,v1.010
I13737,none,Bahamas,North America,"Long Island, Clarence Town, Rolling Heads Site",Bahamas_LongIsl_Ceramic,Neolithic,none,none,23.1,-74.98,M,Bahamas_LongIsl_Ceramic,none,B2e,..,none,1165 calCE,1224 calCE,"1165-1224 calCE (855±15 BP, UCIAMS-186352)",855±15 BP,UCIAMS-186352,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.062775,v1.010
I13738,none,Bahamas,North America,"Long Island, Clarence Town, Rolling Heads Site",Bahamas_LongIsl_Ceramic,Neolithic,none,none,23.1,-74.98,F,Bahamas_LongIsl_Ceramic,none,C1b,n/a (female),none,1283 calCE,1390 calCE,"1283-1390 calCE (660±20 BP, UCIAMS-186353)",660±20 BP,UCIAMS-186353,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.308874,v1.010
I13739,none,Bahamas,North America,"Long Island, Clarence Town, Rolling Heads Site",Bahamas_LongIsl_Ceramic,Neolithic,none,none,23.1,-74.98,F,Bahamas_LongIsl_Ceramic,none,B2e,n/a (female),none,1282 calCE,1388 calCE,"1282-1388 calCE (665±15 BP) [R_combine: (660±20 BP, UCIAMS-186354); (670±20 BP, PSUAMS-7456)]",670±20 BP,PSUAMS-7456,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.247164,v1.010
I13558,none,Bahamas,North America,"South Andros, Sanctuary Blue Hole",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,F,Bahamas_SouthAndros_Ceramic,none,C1b2,n/a (female),none,1307 calCE,1406 calCE,"1307-1406 calCE (593±19 BP, OxA-39129)",593±19 BP,OxA-39129,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.274128,v1.010
I14879,none,Bahamas,North America,"South Andros, Sanctuary Blue Hole",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,M,Bahamas_SouthAndros_Ceramic,none,C1b,..,none,1274 calCE,1380 calCE,"1274-1380 calCE (700±20 BP, PSUAMS-6793)",700±20 BP,PSUAMS-6793,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.607586,v1.010
I14880,none,Bahamas,North America,"South Andros, Sanctuary Blue Hole",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,M,Bahamas_SouthAndros_Ceramic,none,A2h,..,none,1319 calCE,1417 calCE,"1319-1417 calCE (572±20 BP, OxA-39126)",572±20 BP,OxA-39126,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.544435,v1.010
I14881,none,Bahamas,North America,"South Andros, Sanctuary Blue Hole",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,F,Bahamas_SouthAndros_Ceramic,none,A2,n/a (female),none,1319 calCE,1407 calCE,"1319-1407 calCE (584±15 BP) [R_combine: (584±20 BP, OxA-39127); (584±20 BP, OxA-39130)]",584±20 BP,OxA-39130,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.269191,v1.010
I14882,none,Bahamas,North America,"South Andros, Sanctuary Blue Hole",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,M,Bahamas_SouthAndros_Ceramic,none,A2,..,none,1277 calCE,1384 calCE,"1277-1384 calCE (685±20 BP, PSUAMS-6794)",685±20 BP,PSUAMS-6794,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,1.059155,v1.010
I14883,none,Bahamas,North America,"South Andros, Sanctuary Blue Hole",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,M,Bahamas_SouthAndros_Ceramic,none,A2,..,none,1319 calCE,1418 calCE,"1319-1418 calCE (571±20 BP, OxA-39125)",571±20 BP,OxA-39125,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,2.777979,v1.010
I13560,none,Bahamas,North America,"South Andros, Stargate Blue 166",Bahamas_SouthAndros_Ceramic,Neolithic,none,none,24.1,-77.55,M,Bahamas_SouthAndros_Ceramic,none,B2e,..,none,1271 calCE,1377 calCE,"1271-1377 calCE (712±18 BP, OxA-39493)",712±18 BP,OxA-39493,Fernandes Sirak Nature 2020,https://doi.org/10.1038/s41586-020-03053-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB38555,none,none,none,none,0.348105,v1.010
I24541,none,Belize,North America,Mayahak Cab Pek,Belize_11700BP_lc,none,none,none,16.497398,-88.90496,U,Belize_11700BP_lc,none,n/a (<2x),n/a  (sex unknown),none,10100 BCE,9400 BCE,10100-9400 BCE,none,none,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,0.002,v1.010
I24540,none,Belize,North America,Mayahak Cab Pek,Belize_3600BP,none,none,none,16.497398,-88.90496,F,Belize_3600BP,none,C,n/a (female),none,3708 calBCE,3543 calBCE,"3708-3543 calBCE (4875±25 BP, PSUAMS-7428)",4875±25 BP,PSUAMS-7428,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,0.417,v1.010
I7543,none,Belize,North America,Mayahak Cab Pek,Belize_4000BP,none,none,none,16.497398,-88.90496,M,Belize_4000BP,none,C1c4,..,none,2017 calBCE,1778 calBCE,"2017-1778 calBCE (3565±25 BP, PSUAMS-4292)",3565±25 BP,PSUAMS-4292,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,0.099,v1.010
I8041,none,Belize,North America,Mayahak Cab Pek,Belize_4000BP,none,none,none,16.497398,-88.90496,M,Belize_4000BP,none,A2+(64)+@16111,..,none,2204 calBCE,2038 calBCE,"2204-2038 calBCE (3735±20 BP, PSUAMS-2681)",3735±20 BP,PSUAMS-2681,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,0.058948,v1.010
I19950,none,Belize,North America,Saki Tzul,Belize_4600BP,none,none,none,16.515784,-88.875258,M,Belize_4600BP,none,D4h3a,..,none,2868 calBCE,2580 calBCE,"2868-2580 calBCE (4125±30 BP, PSUAMS-5127)",4125±30 BP,PSUAMS-5127,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,1.335,v1.010
I5455,none,Belize,North America,Mayahak Cab Pek,Belize_4600BP,none,none,none,16.497398,-88.90496,M,Belize_4600BP,none,C5b,..,none,2574 calBCE,2469 calBCE,"2574-2469 calBCE (4005±20 BP, UCIAMS-186360)",4005±20 BP,UCIAMS-186360,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,2.119,v1.010
I6235,none,Belize,North America,Mayahak Cab Pek,Belize_4600BP,none,none,none,16.497398,-88.90496,M,Belize_4600BP,none,A2+(64)+@16111,..,none,2837 calBCE,2472 calBCE,"2837-2472 calBCE (4050±30 BP, PSUAMS-1401)",4050±30 BP,PSUAMS-1401,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,2.466639,v1.010
I6236,none,Belize,North America,Saki Tzul,Belize_4600BP,none,none,none,16.515784,-88.875258,F,Belize_4600BP,none,C5b,n/a (female),none,2621 calBCE,2469 calBCE,"2621-2469 calBCE (4025±25 BP, PSUAMS-1403)",4025±25 BP,PSUAMS-1403,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,3.911976,v1.010
I19167,none,Belize,North America,Mayahak Cab Pek,Belize_4900BP,none,none,none,16.497398,-88.90496,M,Belize_4900BP,none,R,..,none,3011 calBCE,2897 calBCE,"3011-2897 calBCE (4330±20 BP, PSUAMS-4582)",4330±20 BP,PSUAMS-4582,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,0.03,v1.010
I19942,none,Belize,North America,Saki Tzul,Belize_4900BP,none,none,none,16.515784,-88.875258,F,Belize_4900BP,none,C1c,n/a (female),none,3091 calBCE,2918 calBCE,"3091-2918 calBCE (4390±20 BP, PSUAMS-5896)",4390±20 BP,PSUAMS-5896,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,0.121,v1.010
I3442,none,Belize,North America,Mayahak Cab Pek,Belize_4900BP,none,none,none,16.497398,-88.90496,M,Belize_4900BP,none,A2,..,none,3312 calBCE,2920 calBCE,"3312-2920 calBCE (4415±25 BP, PSUAMS-1402)",4415±25 BP,PSUAMS-1402,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,3.609767,v1.010
I5454,none,Belize,North America,Mayahak Cab Pek,Belize_4900BP,none,none,none,16.497398,-88.90496,M,Belize_4900BP,none,A2q,..,none,3319 calBCE,2931 calBCE,"3319-2931 calBCE (4430±20 BP, PSUAMS-2333)",4430±20 BP,PSUAMS-2333,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,1.264,v1.010
I7544,none,Belize,North America,Mayahak Cab Pek,Belize_4900BP,none,none,none,16.497398,-88.90496,F,Belize_4900BP,none,C5b,n/a (female),none,2894 calBCE,2701 calBCE,"2894-2701 calBCE (4210±20 BP, UCIAMS-228020)",4210±20 BP,UCIAMS-228020,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,1.381359,v1.010
I3442,none,Belize,North America,Mayahak Cab Pek,Belize_4900BP_noUDG,none,none,none,16.497398,-88.90496,M,Belize_4900BP_noUDG,none,A2af1b,..,none,3312 calBCE,2920 calBCE,"3312-2920 calBCE (4415±25 BP, PSUAMS-1402)",4415±25 BP,PSUAMS-1402,Kennett Lipson Prufer Nature Communications 2022,https://doi.org/10.1038/s41467-022-29158-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB49391,none,none,none,none,6.78,v1.010
