id;id_alt;country;continent;geo_group;culture;epoch;group;comment;latitude;longitude;sex;site;site_detail;mt_hg;ychr_hg;ychr_snps;year_from;year_to;date_detail;bp;c14_lab_code;reference_name;reference_link;data_link;c14_sample_tag;c14_layer_tag;full_mt_tag;trusted_tag;avg_coverage;amtdb_version
I19340;;Armenia;Asia;Caucasus;Armenia_MBA;Bronze Age;BAXX;;40.416667;45.2;M;Armenia_MBA;Karashamb Cemetery;U1a1a1a;..;;-1420;-1250;1420-1250 BCE;;;Lazaridis et al. 2022;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;0;;;;0.382646;v1.010
I10252;;Armenia;Asia;Caucasus;Armenia_Antiquity;Iron Age;IAXX;;40.833333;43.916667;F;Armenia_Antiquity;Vardbakh, Yerevan 2 Cave;U7b;n/a (female);;-100;300;100 BCE - 300 CE;;;Lazaridis et al. 2022;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;0;;;;6.403861;v1.010
I11699;;Austria;Europe;central Europe;Austria_IA_LaTene;Iron Age;IAXX;;48.241109;15.701654;F;Austria_IA_LaTene;Lower Austria, St. Pölten, Pottenbrunn;H11a2;n/a (female);;-500;-200;500-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;5.192492;v1.010
I11701;;Austria;Europe;central Europe;Austria_IA_LaTene;Iron Age;IAXX;;48.241109;15.701654;M;Austria_IA_LaTene;Lower Austria, St. Pölten, Pottenbrunn;T2b;..;;-500;-200;500-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;5.421026;v1.010
I11708;;Austria;Europe;central Europe;Austria_IA_LaTene;Iron Age;IAXX;;48.241109;15.701654;F;Austria_IA_LaTene;Lower Austria, St. Pölten, Pottenbrunn;U7b;n/a (female);;-500;-200;500-200 BCE;;;Patterson et al. 2021;https://doi.org/10.1038/s41586-021-04287-4;https://www.ebi.ac.uk/ena/browser/view/PRJEB47891;0;;;;4.674159;v1.010
I2483_noUDG;;Austria;Europe;central Europe;Austria_Krems1_1;;;;48.41;15.59;M;Austria_Krems1_1;Krems-Wachtberg;U5;..;;-29200;-28600;29200-28600 BCE;;;Teschler et al. 2020;https://doi.org/10.1038/s42003-020-01372-8;https://www.ebi.ac.uk/ena/browser/view/PRJEB40336;0;;;;1.772;v1.010
I2484;;Austria;Europe;central Europe;Austria_Krems1_2_twin.I2483;;;;48.41;15.59;M;Austria_Krems1_2_twin.I2483;Krems-Wachtberg;U5;..;;-29200;-28600;29200-28600 BCE;;;Teschler et al. 2020;https://doi.org/10.1038/s42003-020-01372-8;https://www.ebi.ac.uk/ena/browser/view/PRJEB40336;0;;;;0.282488;v1.010
I2484_noUDG;;Austria;Europe;central Europe;Austria_Krems1_2_twin.I2483_noUDG;;;;48.41;15.59;M;Austria_Krems1_2_twin.I2483_noUDG;Krems-Wachtberg;U5;..;;-29200;-28600;29200-28600 BCE;;;Teschler et al. 2020;https://doi.org/10.1038/s42003-020-01372-8;https://www.ebi.ac.uk/ena/browser/view/PRJEB40336;0;;;;0.411;v1.010
I1577;;Austria;Europe;central Europe;Austria_KremsWA3;;;;48.41;15.59;M;Austria_KremsWA3;Krems-Wachtberg;U5;..;;-29500;-28500;29500-28500 BCE;;;Fu et al. 2016;https://doi.org/10.1038/nature17993;https://www.ebi.ac.uk/ena/browser/view/PRJEB13123;0;;;;0.216;v1.010
I6913;;Austria;Europe;central Europe;Austria_N_HG_LBK_o_lc;Paleolithic;PAXX;;48.120396;16.291722;M;Austria_N_HG_LBK_o_lc;Brunn Wolfholz;U5a1;CT;;-5604;-5230;5604-5230 calBCE (6460±70 BP, ETH-14827);6460±70 BP;ETH-14827;Nikitin et al. 2019;https://doi.org/10.1038/s41598-019-56029-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB33001;1;;;;0.006012;v1.010
I6912_noUDG;;Austria;Europe;central Europe;Austria_N_LBK;Neolithic;NEXX;;48.120396;16.291722;M;Austria_N_LBK;Brunn Wolfholz;J1;BT;;-5500;-4775;5500-4775 BCE;;;Nikitin et al. 2019;https://doi.org/10.1038/s41598-019-56029-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB33001;0;;;;0.034585;v1.010
I13320;;Bahamas;North America;Caribbean;Bahamas_AbacoIsl_Ceramic;Neolithic;NEXX;;25.87;-77.19;M;Bahamas_AbacoIsl_Ceramic;Abaco;B2e;..;;1033;1159;1033-1159 calCE (947±24 BP, OxA-38206);947±24 BP;OxA-38206;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;2.338442;v1.010
I14875;;Bahamas;North America;Caribbean;Bahamas_AbacoIsl_Ceramic;Neolithic;NEXX;;26.5;-76.99;M;Bahamas_AbacoIsl_Ceramic;Abaco, Bill Johnson's Cave, Lubber's Quarters;B2;..;;772;973;772-973 calCE (1161±19 BP, OxA-39170);1161±19 BP;OxA-39170;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.695437;v1.010
I14922;;Bahamas;North America;Caribbean;Bahamas_AbacoIsl_Ceramic;Neolithic;NEXX;;26.53;-76.96;F;Bahamas_AbacoIsl_Ceramic;Abaco, Hopetown;B2e;n/a (female);;893;994;"893-994 calCE (1098±14 BP) [R_combine: (1119±19 BP, OxA-39245); (1075±20 BP, PSUAMS-7371)]";1075±20 BP;PSUAMS-7371;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;2.406589;v1.010
I14923;;Bahamas;North America;Caribbean;Bahamas_AbacoIsl_Ceramic;Neolithic;NEXX;;26.31;-77.55;F;Bahamas_AbacoIsl_Ceramic;Abaco, Moore's Island, Prophet's Cave;B2e;n/a (female);;1305;1398;1305-1398 calCE (609±13 BP, OxA-39239, 40);;;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.999722;v1.010
I13318;;Bahamas;North America;Caribbean;Bahamas_CrookedIsl_Ceramic;Neolithic;NEXX;;22.82;-74.29;M;Bahamas_CrookedIsl_Ceramic;Crooked Island;C1b;..;;900;1500;900-1500 CE;;;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;0;;;;3.970289;v1.010
I13319;;Bahamas;North America;Caribbean;Bahamas_CrookedIsl_Ceramic;Neolithic;NEXX;;22.83;-74.32;F;Bahamas_CrookedIsl_Ceramic;Crooked Island;C1b;n/a (female);;900;1500;900-1500 CE;;;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;0;;;;3.576257;v1.010
I13321;;Bahamas;North America;Caribbean;Bahamas_EleutheraIsl_Ceramic;Neolithic;NEXX;;24.75;-76.2;M;Bahamas_EleutheraIsl_Ceramic;Eleuthera Island;C1b2;..;;900;1500;900-1500 CE;;;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;0;;;;3.538487;v1.010
I13736;;Bahamas;North America;Caribbean;Bahamas_EleutheraIsl_Ceramic;Neolithic;NEXX;;25.366574;-76.520014;F;Bahamas_EleutheraIsl_Ceramic;Eleuthera, Garden Cave;C1d1;n/a (female);;900;1500;900-1500 CE;;;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;0;;;;0.149217;v1.010
I14878;;Bahamas;North America;Caribbean;Bahamas_EleutheraIsl_Ceramic;Neolithic;NEXX;;25.557;-76.696;F;Bahamas_EleutheraIsl_Ceramic;North Eleuthera, Preacher's Cave;B2;n/a (female);;1047;1220;1047-1220 calCE (890±23 BP, MAMS-39633);890±23 BP;MAMS-39633;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;1.920828;v1.010
I14920;;Bahamas;North America;Caribbean;Bahamas_EleutheraIsl_Ceramic;Neolithic;NEXX;;25.366574;-76.520014;F;Bahamas_EleutheraIsl_Ceramic;Eleuthera, Garden Cave;C1b;n/a (female);;992;1032;992-1032 calCE (1025±20 BP, PSUAMS-7369);1025±20 BP;PSUAMS-7369;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.853233;v1.010
I14921;;Bahamas;North America;Caribbean;Bahamas_EleutheraIsl_Ceramic;Neolithic;NEXX;;25.366574;-76.520014;F;Bahamas_EleutheraIsl_Ceramic;Eleuthera, Garden Cave;C1b;n/a (female);;1229;1291;1229-1291 calCE (745±20 BP, PSUAMS-7370);745±20 BP;PSUAMS-7370;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;1.417653;v1.010
I14876;;Bahamas;North America;Caribbean;Bahamas_EleutheraIsl_Ceramic;Neolithic;NEXX;;25.551022;-76.71;M;Bahamas_EleutheraIsl_Ceramic;North Eleuthera, Blue Hole;B2;..;;1278;1388;1278-1388 calCE (675±20 BP, PSUAMS-7368);675±20 BP;PSUAMS-7368;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.35248;v1.010
I13322;;Bahamas;North America;Caribbean;Bahamas_LongIsl_Ceramic;Neolithic;NEXX;;23.1;-74.98;F;Bahamas_LongIsl_Ceramic;Long Island;C1d1;n/a (female);;885;990;885-990 calCE (1127±19 BP, OxA-39169);1127±19 BP;OxA-39169;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;3.658408;v1.010
I13737;;Bahamas;North America;Caribbean;Bahamas_LongIsl_Ceramic;Neolithic;NEXX;;23.1;-74.98;M;Bahamas_LongIsl_Ceramic;Long Island, Clarence Town, Rolling Heads Site;B2e;..;;1165;1224;1165-1224 calCE (855±15 BP, UCIAMS-186352);855±15 BP;UCIAMS-186352;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;1.062775;v1.010
I13738;;Bahamas;North America;Caribbean;Bahamas_LongIsl_Ceramic;Neolithic;NEXX;;23.1;-74.98;F;Bahamas_LongIsl_Ceramic;Long Island, Clarence Town, Rolling Heads Site;C1b;n/a (female);;1283;1390;1283-1390 calCE (660±20 BP, UCIAMS-186353);660±20 BP;UCIAMS-186353;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.308874;v1.010
I13739;;Bahamas;North America;Caribbean;Bahamas_LongIsl_Ceramic;Neolithic;NEXX;;23.1;-74.98;F;Bahamas_LongIsl_Ceramic;Long Island, Clarence Town, Rolling Heads Site;B2e;n/a (female);;1282;1388;"1282-1388 calCE (665±15 BP) [R_combine: (660±20 BP, UCIAMS-186354); (670±20 BP, PSUAMS-7456)]";670±20 BP;PSUAMS-7456;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.247164;v1.010
I13558;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;F;Bahamas_SouthAndros_Ceramic;South Andros, Sanctuary Blue Hole;C1b2;n/a (female);;1307;1406;1307-1406 calCE (593±19 BP, OxA-39129);593±19 BP;OxA-39129;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.274128;v1.010
I14879;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;M;Bahamas_SouthAndros_Ceramic;South Andros, Sanctuary Blue Hole;C1b;..;;1274;1380;1274-1380 calCE (700±20 BP, PSUAMS-6793);700±20 BP;PSUAMS-6793;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;2.607586;v1.010
I14880;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;M;Bahamas_SouthAndros_Ceramic;South Andros, Sanctuary Blue Hole;A2h;..;;1319;1417;1319-1417 calCE (572±20 BP, OxA-39126);572±20 BP;OxA-39126;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.544435;v1.010
I14881;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;F;Bahamas_SouthAndros_Ceramic;South Andros, Sanctuary Blue Hole;A2;n/a (female);;1319;1407;"1319-1407 calCE (584±15 BP) [R_combine: (584±20 BP, OxA-39127); (584±20 BP, OxA-39130)]";584±20 BP;OxA-39130;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.269191;v1.010
I14882;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;M;Bahamas_SouthAndros_Ceramic;South Andros, Sanctuary Blue Hole;A2;..;;1277;1384;1277-1384 calCE (685±20 BP, PSUAMS-6794);685±20 BP;PSUAMS-6794;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;1.059155;v1.010
I14883;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;M;Bahamas_SouthAndros_Ceramic;South Andros, Sanctuary Blue Hole;A2;..;;1319;1418;1319-1418 calCE (571±20 BP, OxA-39125);571±20 BP;OxA-39125;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;2.777979;v1.010
I13560;;Bahamas;North America;Caribbean;Bahamas_SouthAndros_Ceramic;Neolithic;NEXX;;24.1;-77.55;M;Bahamas_SouthAndros_Ceramic;South Andros, Stargate Blue 166;B2e;..;;1271;1377;1271-1377 calCE (712±18 BP, OxA-39493);712±18 BP;OxA-39493;Fernandes et al. 2020;https://doi.org/10.1038/s41586-020-03053-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB38555;1;;;;0.348105;v1.010
I24541;;Belize;North America;Caribbean;Belize_11700BP_lc;;;;16.497398;-88.90496;U;Belize_11700BP_lc;Mayahak Cab Pek;n/a (<2x);n/a  (sex unknown);;-10100;-9400;10100-9400 BCE;;;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;0;;;;0.002;v1.010
I24540;;Belize;North America;Caribbean;Belize_3600BP;;;;16.497398;-88.90496;F;Belize_3600BP;Mayahak Cab Pek;C;n/a (female);;-3708;-3543;3708-3543 calBCE (4875±25 BP, PSUAMS-7428);4875±25 BP;PSUAMS-7428;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.417;v1.010
I7543;;Belize;North America;Caribbean;Belize_4000BP;;;;16.497398;-88.90496;M;Belize_4000BP;Mayahak Cab Pek;C1c4;..;;-2017;-1778;2017-1778 calBCE (3565±25 BP, PSUAMS-4292);3565±25 BP;PSUAMS-4292;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.099;v1.010
I8041;;Belize;North America;Caribbean;Belize_4000BP;;;;16.497398;-88.90496;M;Belize_4000BP;Mayahak Cab Pek;A2+(64)+@16111;..;;-2204;-2038;2204-2038 calBCE (3735±20 BP, PSUAMS-2681);3735±20 BP;PSUAMS-2681;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.058948;v1.010
I19950;;Belize;North America;Caribbean;Belize_4600BP;;;;16.515784;-88.875258;M;Belize_4600BP;Saki Tzul;D4h3a;..;;-2868;-2580;2868-2580 calBCE (4125±30 BP, PSUAMS-5127);4125±30 BP;PSUAMS-5127;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;1.335;v1.010
I5455;;Belize;North America;Caribbean;Belize_4600BP;;;;16.497398;-88.90496;M;Belize_4600BP;Mayahak Cab Pek;C5b;..;;-2574;-2469;2574-2469 calBCE (4005±20 BP, UCIAMS-186360);4005±20 BP;UCIAMS-186360;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;2.119;v1.010
I6235;;Belize;North America;Caribbean;Belize_4600BP;;;;16.497398;-88.90496;M;Belize_4600BP;Mayahak Cab Pek;A2+(64)+@16111;..;;-2837;-2472;2837-2472 calBCE (4050±30 BP, PSUAMS-1401);4050±30 BP;PSUAMS-1401;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;2.466639;v1.010
I6236;;Belize;North America;Caribbean;Belize_4600BP;;;;16.515784;-88.875258;F;Belize_4600BP;Saki Tzul;C5b;n/a (female);;-2621;-2469;2621-2469 calBCE (4025±25 BP, PSUAMS-1403);4025±25 BP;PSUAMS-1403;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;3.911976;v1.010
I19167;;Belize;North America;Caribbean;Belize_4900BP;;;;16.497398;-88.90496;M;Belize_4900BP;Mayahak Cab Pek;R;..;;-3011;-2897;3011-2897 calBCE (4330±20 BP, PSUAMS-4582);4330±20 BP;PSUAMS-4582;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.03;v1.010
I19942;;Belize;North America;Caribbean;Belize_4900BP;;;;16.515784;-88.875258;F;Belize_4900BP;Saki Tzul;C1c;n/a (female);;-3091;-2918;3091-2918 calBCE (4390±20 BP, PSUAMS-5896);4390±20 BP;PSUAMS-5896;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.121;v1.010
I3442;;Belize;North America;Caribbean;Belize_4900BP;;;;16.497398;-88.90496;M;Belize_4900BP;Mayahak Cab Pek;A2;..;;-3312;-2920;3312-2920 calBCE (4415±25 BP, PSUAMS-1402);4415±25 BP;PSUAMS-1402;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;3.609767;v1.010
I5454;;Belize;North America;Caribbean;Belize_4900BP;;;;16.497398;-88.90496;M;Belize_4900BP;Mayahak Cab Pek;A2q;..;;-3319;-2931;3319-2931 calBCE (4430±20 BP, PSUAMS-2333);4430±20 BP;PSUAMS-2333;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;1.264;v1.010
I7544;;Belize;North America;Caribbean;Belize_4900BP;;;;16.497398;-88.90496;F;Belize_4900BP;Mayahak Cab Pek;C5b;n/a (female);;-2894;-2701;2894-2701 calBCE (4210±20 BP, UCIAMS-228020);4210±20 BP;UCIAMS-228020;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;1.381359;v1.010
I3442_noUDG;;Belize;North America;Caribbean;Belize_4900BP_noUDG;;;;16.497398;-88.90496;M;Belize_4900BP_noUDG;Mayahak Cab Pek;A2af1b;..;;-3312;-2920;3312-2920 calBCE (4415±25 BP, PSUAMS-1402);4415±25 BP;PSUAMS-1402;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;6.78;v1.010
I19944_d;;Belize;North America;Caribbean;Belize_4900BP_lc;;;;16.515784;-88.875258;M;Belize_4900BP_lc;Saki Tzul;n/a (<2x);..;;-3011;-2881;3011-2881 calBCE (4300±30 BP, PSUAMS-5897);4300±30 BP;PSUAMS-5897;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.009;v1.010
I13267;;Belize;North America;Caribbean;Belize_5500BP;;;;16.497398;-88.90496;F;Belize_5500BP;Mayahak Cab Pek;C1c;n/a (female);;-3630;-3379;"3630-3379 calBCE (4737±22 BP) [R_combine: (4725±25 BP, PSUAMS-3607); (4775±45, UCIAMS-228026)]";4775±45;UCIAMS-228026;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;2.17759;v1.010
I20428_d;;Belize;North America;Caribbean;Belize_7000BP_lc;;;;16.497398;-88.90496;M;Belize_7000BP_lc;Mayahak Cab Pek;n/a (<2x);..;;-5250;-4900;5250-4900 BCE;;;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;0;;;;0.01;v1.010
I5456;;Belize;North America;Caribbean;Belize_7400BP;;;;16.515784;-88.875258;M;Belize_7400BP;Saki Tzul;D1;..;;-5479;-5419;5479-5419 calBCE (6455±30 BP, PSUAMS-3205);6455±30 BP;PSUAMS-3205;Posth et al. 2018;https://doi.org/10.1016/j.cell.2018.10.027;https://www.ebi.ac.uk/ena/browser/view/PRJEB28961;1;;;;0.639;v1.010
I5457;;Belize;North America;Caribbean;Belize_7400BP;;;;16.515784;-88.875258;M;Belize_7400BP;Saki Tzul;D1;..;;-5513;-5372;5513-5372 calBCE (6485±30 BP, PSUAMS-3206);6485±30 BP;PSUAMS-3206;Posth et al. 2018;https://doi.org/10.1016/j.cell.2018.10.027;https://www.ebi.ac.uk/ena/browser/view/PRJEB28961;1;;;;0.313;v1.010
I19170;;Belize;North America;Caribbean;Belize_8800BP;;;;16.497398;-88.90496;F;Belize_8800BP;Mayahak Cab Pek;D4h3a5;n/a (female);;-7050;-6600;7050-6600 BCE;;;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;0;;;;0.062;v1.010
I19169;;Belize;North America;Caribbean;Belize_8800BP_possible.1d.rel.I19170;;;;16.497398;-88.90496;M;Belize_8800BP_possible.1d.rel.I19170;Mayahak Cab Pek;D4h3a5;..;;-7031;-6646;7031-6646 calBCE (7900±35 BP, PSUAMS-4800);7900±35 BP;PSUAMS-4800;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.063;v1.010
I13268;;Belize;North America;Caribbean;Belize_9400BP;;;;16.497398;-88.90496;M;Belize_9400BP;Mayahak Cab Pek;C1b;..;;-7711;-7523;7711-7523 calBCE (8565±45 BP, PSUAMS-4290);8565±45 BP;PSUAMS-4290;Kennett et al. 2022;https://doi.org/10.1038/s41467-022-29158-y;https://www.ebi.ac.uk/ena/browser/view/PRJEB49391;1;;;;0.149471;v1.010
I3443;;Belize;North America;Caribbean;Belize_9400BP;;;;16.497398;-88.90496;F;Belize_9400BP;Mayahak Cab Pek;D4h3a;n/a (female);;-7472;-7192;"7472-7192 calBCE (8290±25 BP) [R_combine: (8310±35 BP, UCIAMS-151854); (8270±35 BP, UCIAMS-151855)]";8270±35 BP;UCIAMS-151855;Posth et al. 2018;https://doi.org/10.1016/j.cell.2018.10.027;https://www.ebi.ac.uk/ena/browser/view/PRJEB28961;1;;;;0.601808;v1.010
I0976;;Bolivia;South America;Latin America;Bolivia_MH_Tiwanaku;Neolithic;NEXX;;-16.55;-68.66666667;M;Bolivia_MH_Tiwanaku;Tiwanaku, La Paz;B2;..;;900;1200;900-1200 CE;;;Nakatsuka et al. 2020;https://doi.org/10.1016/j.cell.2020.04.015;https://www.ebi.ac.uk/ena/browser/view/PRJEB37446;0;;;;0.15;v1.010
I0977;;Bolivia;South America;Latin America;Bolivia_MH_Tiwanaku;Neolithic;NEXX;;-16.55;-68.66666667;F;Bolivia_MH_Tiwanaku;Tiwanaku, La Paz;C1c;n/a (female);;900;1025;900-1025 calCE (1056±23 BP, OxA-31463);1056±23 BP;OxA-31463;Nakatsuka et al. 2020;https://doi.org/10.1016/j.cell.2020.04.015;https://www.ebi.ac.uk/ena/browser/view/PRJEB37446;1;;;;0.059;v1.010
I0978;;Bolivia;South America;Latin America;Bolivia_MH_Tiwanaku;Neolithic;NEXX;;-16.55;-68.66666667;M;Bolivia_MH_Tiwanaku;Tiwanaku, La Paz;B2;..;;1015;1155;1015-1155 calCE (969±28 BP, OxA-31443);969±28 BP;OxA-31443;Nakatsuka et al. 2020;https://doi.org/10.1016/j.cell.2020.04.015;https://www.ebi.ac.uk/ena/browser/view/PRJEB37446;1;;;;0.209;v1.010
I0979;;Bolivia;South America;Latin America;Bolivia_MH_Tiwanaku;Neolithic;NEXX;;-16.55;-68.66666667;M;Bolivia_MH_Tiwanaku;Tiwanaku, La Paz;B2;..;;650;1000;650-1000 CE;;;Nakatsuka et al. 2020;https://doi.org/10.1016/j.cell.2020.04.015;https://www.ebi.ac.uk/ena/browser/view/PRJEB37446;0;;;;0.021;v1.010
I19561;;Bosnia-Herzegovina;Bosnia-Herzegovina;Balkans;BosniaHerzegovina_Medieval;Middle Age;MAXX;;45.074167;18.148889;M;BosniaHerzegovina_Medieval;Klakar;H3af;..;;1223;1273;1223-1273 calCE (790±20 BP, PSUAMS-10739);790±20 BP;PSUAMS-10739;Lazaridis et al. 2022;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;1;;;;0.659;v1.010
I20182;;Bulgaria;Bulgaria;Balkans;Bulgaria_EBA_MBA;Bronze Age;BAXX;;41.73;26.33;M;Bulgaria_EBA_MBA;Kapitan Andreevo (South);J1c+16261;..;;-3000;-1300;3000-1300 BCE;;;Lazaridis et al. 2022;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;0;;;;2.728;v1.010
I19481;;Bulgaria;Bulgaria;Balkans;Bulgaria_EIA;Iron Age;IAXX;;41.53;25.06;F;Bulgaria_EIA;Diamandovo (Kardzhali);J1c;n/a (female);;-700;-500;700-500 BCE;;;Lazaridis et al. 2022;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;0;;;;0.186;v1.010
I19487;;Bulgaria;Bulgaria;Balkans;Bulgaria_EIA;Iron Age;IAXX;;41.77;26.2;M;Bulgaria_EIA;Svilengrad ( Haskovo);H13b1+200;..;;-1100;-500;1100-500 BCE;;;Lazaridis et al. 2022;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;0;;;;0.019;v1.010
