id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
ark://27927/phw6gdf801,South from Alaska: A Pilot aDNA Study of Genetic History on the Alaska Peninsula and the Eastern Aleutians,Human Biology,2011,,article,,portico,,2011-01-14,5,82,,Justin. Tackney; Dennis H. O'Rourke; Jennifer. Raff,Project MUSE,eng,677,693,,haplogroup; brooks river; mink island; alaska peninsula; port moller; mtdna haplogroups; samples; aleutian; eastern aleutians; aleutians,7581,17,unigram; bigram; trigram
ark://27927/pgk1jdxcz1r,Kennewick Man: coming to closure,Antiquity,2015,10.15184/aqy.2015.160,article,discussion,portico,,2015-12-07,348,89,http://doi.org/10.15184/aqy.2015.160,David J. Meltzer,Cambridge University Press,eng,1485,1493,,kennewick man; kennewick man’s; owsley; owsley jantz; american skeleton; dxdoiorg; nagpra; station texas; scientific investigation; ancient,4917,9,unigram; bigram; trigram
http://www.jstor.org/stable/26160340,Was it for walrus? Viking Age settlement and medieval walrus ivory trade in Iceland and Greenland,World Archaeology,2015,,article,research-article,jstor,,2015-08-01,3,47,http://www.jstor.org/stable/26160340,Karin M. Frei; Ashley N. Coutu; Konrad Smiarowski; Ramona Harrison; Christian K. Madsen; Jette Arneborg; Robert Frei; Gardar Guðmundsson; Søren M. Sindbæk; James Woollett; Steven Hartman; Megan Hicks; Thomas H. McGovern,"Taylor & Francis, Ltd.",eng,439,466,,walrus; walrus ivory; greenland; iceland; isotope; walrus bones; walrus hunting; isotope signatures; settlement; walrus tusk,13840,28,unigrams; bigrams; trigrams
ark://27927/phx4n9dmqfq,Abstracts,Lupus,1995,10.1177/09612033950040S201,article,,portico,,1995-03-01,"2, Supplement",4,http://doi.org/10.1177/09612033950040S201,,SAGE Publications,eng,1,183,,patients; lupus erythematosus; systemic lupus; anti clq; erythematosus sle; sle patients; systemic lupus erythematosus; immune complexes; disease; autoantibodies,189963,183,unigram; bigram; trigram
ark://27927/pc0b5hbk2,"RNA interference: Natural, experimental, and clinical roles in cancer biology",Head & Neck,2006,10.1002/hed.20439,article,,portico,,2006-12-01,12,28,http://doi.org/10.1002/hed.20439,James W. Rocco; Edmund A. Mroz; Robert L. Ferris,"John Wiley & Sons, Inc.",eng,1132,1141,,rna interference; protein; interfering rna; hairpin; knockdown; stranded rna; short hairpin; target; cancer; cancer biology,6264,10,unigram; bigram; trigram
http://www.jstor.org/stable/41466706,Alaska Peninsula Stable Isotope and Radioisotope Chemistry: A Study in Temporal and Adaptive Diversity,Human Biology,2010,,article,research-article,jstor,,2010-10-01,5/6,82,http://www.jstor.org/stable/41466706,JOAN BRENNER COLTRAIN,Wayne State University Press,eng,613,627,,port moller; brooks river; mink island; isotope; alaska peninsula; archaeol sei; marine; burials; collagen; bone collagen,6908,15,unigrams; bigrams; trigrams
ark://27927/pjbqxk2cd96,A cukorbetegség és az idült vesebetegség reprezentáltsága az online térben és összehasonlításuk egyéb népbetegségekkel,Orvosi Hetilap,2024,10.1556/650.2024.33015,article,research-article,portico,,2024-03-31,13,165,http://doi.org/10.1556/650.2024.33015,Erzsébet Ladányi; István Wittmann; Kinga Bozzay; Péter Sztankó; Krisztián Laczkó; Boglárka Laczy; Levente Kovács,Akademiai Kiado Zrt.,hun,510,518,,chronic kidney; kidney disease; diabetes; chronic kidney disease; havi átlagos; mellitus; hypertonia; keresések száma; száma havi; vizsgált,7684,9,unigram; bigram; trigram
ark://27927/pjbns66pw0v,Late prehistoric and early historic chronology of Myanmar: a four-millennia sequence from Halin,Antiquity,2024,10.15184/aqy.2023.190,article,research-article,portico,,2024-02-01,397,98,http://doi.org/10.15184/aqy.2023.190,Daw Kay Thwe Oo; Kinga Alina Langowska; T.O. Pryce; U Saw Naing Oo; Cristina Castillo; Kasper Hanus; Cloé Georgon; Charles F.W. Higham; U Myo Minh Oo; Dorian Fuller; U Arkar Aye; Khun Atiphat Paibool; Aude Favereau; Baptiste Pradier; Daw Thu Thu Win; Anna Willis; Thomas F.G. Higham; U Phyo Wai Maung; Louis Champion; Clémence Le Meur; Yijie Zhuang; Yoshiyuki Iizuka; Khun Varis Domethong; Daw Han Myo Kyi Aung; U Min Naing Oo; U Thein Zaw; U Zayar Phyo; Daw Yin Min Myat; Daw Hlaing Sabai Win,Cambridge University Press,eng,30,47,,myanmar; neolithic; radiocarbon; antiquity publications; higham; radiocarbon dates; millennium; southeast; bronk ramsey; late prehistoric,8742,18,unigram; bigram; trigram
ark://27927/phx86kqqzks,Az Orvosi Hetilap 1993 márciusi lapszámai,Orvosi Hetilap,1993,10.1556/650.1993.03.07,article,collection,portico,,1993-01-01,10-13,134,http://doi.org/10.1556/650.1993.03.07,,Akademiai Kiado Zrt.,hun,505,728,,otitis; familiaris; cardiomyopathy; orv hetil; otitis media; dilated cardiomyopathy; kiadó budapest; medicina kiadó; staphylococcus haemolyticus; nem fam,215818,234,unigram; bigram; trigram
ark://27927/pc0kvk03n,Modifications of aminoglycoside antibiotics targeting RNA,Medicinal Research Reviews,2007,10.1002/med.20085,article,,portico,,2007-05-01,3,27,http://doi.org/10.1002/med.20085,Guannan Wang; Li‐He Zhang; Jian Zhou; Xin‐Shan Ye,"John Wiley & Sons, Inc.",eng,279,316,,aminoglycoside; neomycin; aminoglycoside antibiotics; binding; aminoglycoside targeting; targeting rna; derivatives; antibacterial activity; compounds; binding affinity,12600,38,unigram; bigram; trigram
ark://27927/pjbx8w4bwg,Mitochondrial changes associated with viral infectious diseases in the paediatric population,Reviews in Medical Virology,2021,10.1002/rmv.2232,article,reviewArticle,portico,,2021-11-01,6,31,http://doi.org/10.1002/rmv.2232,Sonia Romero‐Cordero; Francesc Cardellach; Constanza Morén; Clàudia Fortuny; Antoni Noguera‐Julian,"John Wiley & Sons, Inc.",eng,n/a,n/a,,mitochondrial; hiv infection; romero cordero; proviral dna; apoptosis; adenine dinucleotide; mitochondrial membrane; infected; oxphos; viral load,36902,34,unigram; bigram; trigram
http://www.jstor.org/stable/4277695,Differential Accumulation of Salicylic Acid and Salicylic Acid-Sensitive Catalase in Different Rice Tissues,Plant Physiology,1997,,article,research-article,jstor,,1997-05-01,1,114,http://www.jstor.org/stable/4277695,Zhixiang Chen; Suresh Iyer; Allan Caplan; Daniel F. Klessig; Baofang Fan,American Society of Plant Biologists (ASPB),eng,193,201,,catalase; catalase activity; rice shoots; suspension cultures; cell suspension; klessig; salicylic; rice tissues; tobacco; cell suspension cultures,8196,9,unigrams; bigrams; trigrams
ark://27927/pjbchd5m798,Book Review: Kristian Kristiansen. 2022. Archaeology and the genetic revolution in European prehistory. Cambridge: Cambridge University Press; 978-10-09-22868-8 paperback £15.00.,Antiquity,2023,10.15184/aqy.2022.161,article,book-review,portico,,2023-02-01,391,97,http://doi.org/10.15184/aqy.2022.161,Ian Armit,Cambridge University Press,eng,247,249,,adna research; kristiansen; european prehistory; lithic analysis; archaeology; antiquity publications; recent adna; meudon crep; early neolithic; neolithic,1591,3,unigram; bigram; trigram
http://www.jstor.org/stable/3093995,An Overview of Veratrum s.l. (Liliales: Melanthiaceae) and an Infrageneric Phylogeny Based on ITS Sequence Data,Systematic Botany,2003,,article,research-article,jstor,,2003-04-01,2,28,http://www.jstor.org/stable/3093995,Wendy B. Zomlefer; W. Mark Whitten; Norris H. Williams; Walter S. Judd,American Society of Plant Taxonomists,eng,250,269,,veratrum; sect veratrum; species; nigrum; veratrum nigrum; tepals; infrageneric; herbarium; veratrum insolitum; clawed tepals,14468,20,unigrams; bigrams; trigrams
ark://27927/pjbhvhgz2gq,Conservation implications of elucidating the Korean wolf taxonomic ambiguity through whole‐genome sequencing,Ecology and Evolution,2023,10.1002/ece3.10404,article,researchArticle,portico,,2023-08-01,8,13,http://doi.org/10.1002/ece3.10404,Germán Hernández‐Alonso; Pavel A. Kosintsev; Jazmín Ramos‐Madrigal; Xin Sun; Cecilie G. Clausen; M. Thomas P. Gilbert; Bazartseren Boldgiv; Sarah S. T. Mak; Hans K. Stenøien; Seong‐Ho Cho; Jong Bhak; Sungwon Jeon; Kyung Yeon Eo; Liam Thomas Lanigan; Nuno F. Martins; Mikkel‐Holger S. Sinding; Zunduibaatar Unudbayasgalan; Marta Maria Ciucani; Changjae Kim; Camilla Hjorth Scharff‐Olsen; Gankhuyag Gantulga; Shyam Gopalakrishnan,"John Wiley & Sons, Inc.",eng,n/a,n/a,,wolves; shar pei; korean; korean wolf; admixture; wolf populations; pei dog; highland wolves; korean wolves; korean peninsula,15567,15,unigram; bigram; trigram
ark://27927/phzpfpsnqkf,Metadynamics Simulation Study on the Conformational Transformation of HhaI Methyltransferase: An Induced-Fit Base-Flipping Hypothesis,BioMed Research International,2014,10.1155/2014/304563,article,,portico,,2014-01-01,null,2014,http://doi.org/10.1155/2014/304563,Fei Ye; Dan Zhao; Cheng Luo; Lu Jin; Shijie Chen; Hualiang Jiang; Mingyue Zheng; Ren-Wang Jiang; Junfeng Xia; Kongkai Zhu,Hindawi,eng,,,,catalytic loop; base flipping; cytosine; hydrogen bonds; target; groove; simulation; methyltransferase; groove width; target cytosine,7635,13,unigram; bigram; trigram
ark://27927/pjbnswvt6v1,A palaeogenomic investigation of overharvest implications in an endemic wild reindeer subspecies,Molecular Ecology,2024,10.1111/mec.17274,article,researchArticle,portico,,2024-03-01,5,33,http://doi.org/10.1111/mec.17274,Bart Peeters; Vanessa C. Bieker; Åshild Ønvik Pedersen; Jørgen Rosvold; Jaelle C. Brealey; Hamish A. Burnett; Michael D. Martin; Fabian L. Kellner; Martin R. Ellegaard; Nicolas Dussex; Mathilde Le Moullec; Brage B. Hansen,"John Wiley & Sons, Inc.",eng,n/a,n/a,,svalbard reindeer; spitsbergen; east svalbard; genetic; central spitsbergen; heterozygosity; haplotypes; ancient; haplotype; south spitsbergen,20693,20,unigram; bigram; trigram
http://www.jstor.org/stable/43956798,"Bioarchaeology and Kinship: Integrating Theory, Social Relatedness, and Biology in Ancient Family Research",Journal of Archaeological Research,2016,,article,research-article,jstor,,2016-03-01,1,24,http://www.jstor.org/stable/43956798,Kent M. Johnson; Kathleen S. Paul,Springer,eng,75,123,,kinship; relatedness; bioarchaeological; bioarchaeological kinship; archaeol res; postmarital residence; biological; social; kinship research; archaeological,26203,49,unigrams; bigrams; trigrams
ark://27927/phzfxqmgnsc,Ancient dental pulp: Masterpiece tissue for paleomicrobiology,Molecular Genetics & Genomic Medicine,2020,10.1002/mgg3.1202,article,,portico,,2020-06-01,6,8,http://doi.org/10.1002/mgg3.1202,Ba Hoang Anh Mai; Michel Drancourt; Gérard Aboudharam,"John Wiley & Sons, Inc.",eng,n/a,n/a,,dental pulp; drancourt; yersinia pestis; pestis; ancient; raoult; pcr sequencing; ancient dental; ancient dental pulp; nguyen hieu,10318,15,unigram; bigram; trigram
ark://27927/phzmn3z137q,New data on the evolutionary history of the European bison (Bison bonasus) based on subfossil remains from Southeastern Europe,Ecology and Evolution,2021,10.1002/ece3.7241,article,article,portico,,2021-03-01,6,11,http://doi.org/10.1002/ece3.7241,Nikolai Spassov; Boyko Neov; Georgi Radoslavov; Peter Hristov; Latinka Hristova,"John Wiley & Sons, Inc.",eng,2842,2848,,bison bonasus; european bison; wisents; holocene; radiocarbon; subfossil; soubrier; pleistocene; stara planina; subfossil bone,4517,7,unigram; bigram; trigram
ark://27927/pjb38hg867p,A population history of indigenous Bahamian islanders: Insights from ancient DNA,American Journal of Biological Anthropology,2022,10.1002/ajpa.24488,article,article,portico,,2022-04-01,4,177,http://doi.org/10.1002/ajpa.24488,Aram Yardumian; Miguel Vilar; Michael P. Pateman; Tanya M. Simms; Vanessa Forbes‐Pateman; William Keegan,"John Wiley & Sons, Inc.",eng,630,643,,bahamas; bahamian; haplogroup; forbes pateman; caribbean; hispaniola; mtdna haplogroups; blue hole; keegan; andros,12782,14,unigram; bigram; trigram
ark://27927/pgh32bx3755,Molecular analysis of ancient caries,Proceedings of the Royal Society B,2014,10.1098/rspb.2014.0586,article,research-article,portico,,2014-09-07,1790,281,http://doi.org/10.1098/rspb.2014.0586,Rafael Montiel; Andrea Smerling; Eduvigis Solórzano; Brenda A. Álvarez-Sandoval; Marc Simón; Andrea R. Jiménez-Marín; Nancy Díaz; Assumpció Malgosa,The Royal Society,eng,,,,streptococcus mutans; caries; rspbroyalsocietypublishingorg procrsocb; electronic supplementary; ancient; supplementary material; electronic supplementary material; sequences; positive selection; samples,8562,9,unigram; bigram; trigram
ark://27927/pf13sg340h,Book review: Hormones and Behavior: A Psychological Approach,American Journal of Human Biology,2009,10.1002/ajhb.20871,article,,portico,,2009-03-01,2,21,http://doi.org/10.1002/ajhb.20871,Markus Hausmann,"John Wiley & Sons, Inc.",eng,228,229,,paleopathology; evolutionary; disease; hormones; interscience wwwintersciencewileycom; behavior; human paleopathology; gluckman; skeletal series; skeletal,4589,5,unigram; bigram; trigram
http://www.jstor.org/stable/40536051,The Evolutionary History of the Extinct Ratite Moa and New Zealand Neogene Paleogeography,Proceedings of the National Academy of Sciences of the United States of America,2009,,article,research-article,jstor,,2009-12-01,49,106,http://www.jstor.org/stable/40536051,M. Bunce; T. H. Worthy; M. J. Phillips; R. N. Holdaway; E. Willerslev; J. Haile; B. Shapiro; R. P. Scofield; A. Drummond; P. J. J. Kamp; A. Cooper; James P. Kennett,National Academy of Sciences,eng,20646,20651,,zealand; island; south island; north island; neogene; species; control region; mitochondrial; pleistocene; moa genera,6559,6,unigrams; bigrams; trigrams
ark://27927/pgj2jbbkc20,Ending Drug Registration Apartheid: Taming Data Exclusivity and Patent/Registration Linkage,American Journal of Law & Medicine,2008,10.1177/009885880803400209,article,research-article,portico,,2008-06-01,2-3,34,http://doi.org/10.1177/009885880803400209,Brook K. Baker,SAGE Publications,eng,303,344,,data exclusivity; registration; developing countries; patent; trips agreement; medicines; regulatory; intellectual property; generic; pharmaceutical,30300,42,unigram; bigram; trigram
ark://27927/pc053mz80j,Assessment of DNA flow cytometry as a surrogate end point biomarker in a bladder cancer chemoprevention trial,Journal of Cellular Biochemistry,2000,10.1002/(SICI)1097-4644(20000201)76:2<311::AID-JCB14>3.0.CO;2-A,article,,portico,,2000-02-01,2,76,http://doi.org/10.1002/(SICI)1097-4644(20000201)76:2<311::AID-JCB14>3.0.CO;2-A,Laura Baglietto; Silvia Bruno; Paolo Bruzzi; Vincenzo Fontana; Beatrice Gatteschi; Antonio Curotto; Massimo Costantini; Gian Paolo Bruttini; Giovanni Melioli; Bruno Malcangi; Andrea Decensi; Guido Nicolo; Marco Varaldo; Rosalba Torrisi,"John Wiley & Sons, Inc.",eng,311,321,,bladder; bladder washings; dna fcm; diploid; cytometry; cytology; tumor recurrence; cancer; aneuploid; dna ploidy,6514,11,unigram; bigram; trigram
http://www.jstor.org/stable/41088,Altered Recognition Mutants of the Response Regulator PhoB: A New Genetic Strategy for Studying Protein--Protein Interactions,Proceedings of the National Academy of Sciences of the United States of America,1996,,article,research-article,jstor,,1996-12-10,25,93,http://www.jstor.org/stable/41088,Andreas Haldimann; Murali K. Prahalad; Stewart L. Fisher; Soo-Ki Kim; Christopher T. Walsh; Barry L. Wanner,National Academy of Sciences,eng,14361,14366,,mutants; arabinose; activation; plasmids; phobar mutants; kinase; response regulator; protein; enhanced activation; phospho phob,5302,6,unigrams; bigrams; trigrams
ark://27927/phzbbc9q36f,The genomic ancestry of the Scandinavian Battle Axe Culture people and their relation to the broader Corded Ware horizon,Proceedings of the Royal Society B,2019,10.1098/rspb.2019.1528,article,research-article,portico,,2019-10-09,1912,286,http://doi.org/10.1098/rspb.2019.1528,Torsten Günther; Jan Storå; Helena Malmström; Mattias Jakobsson; Magdalena Fraser; Anna Juras; Arielle R. Munters; Jonathan Lindström; Emma M. Svensson; Anders Götherström; Mari Tõrv; Łukasz Pospieszny,The Royal Society,eng,,,,neolithic; electronic supplementary; cwc contexts; ancestry; individuals; supplementary material; bac cwc; steppe; corded ware; steppe ancestry,7069,8,unigram; bigram; trigram
http://www.jstor.org/stable/45216607,Searching for the Origins of Bere Barley: a Geometric Morphometric Approach to Cereal Landrace Recognition in Archaeology,Journal of Archaeological Method and Theory,2019,,article,research-article,jstor,,2019-09-01,3,26,http://www.jstor.org/stable/45216607,M. Wallace; V. Bonhomme; J. Russell; E. Stillman; T. S. George; L. Ramsay; J. Wishart; S. Timpany; H. Bull; A. Booth; P. Martin,Springer,eng,1125,1142,,landraces; grains; barley; six row; orkney; charring; bere barley; archaeological; grain morphology; accessions,8429,18,unigrams; bigrams; trigrams
